ts,interval,angle,angular_velocity,cart_friction,cart_x,cart_velocity,impulse,input_left,input_right
1687224162.8496728,0.0020833333333333333,0.17574255675049175,1.1223116323994153,0.0,0.6141376613792318,-7.997616456609313,0.0,False,False
1687224162.8656354,0.0020833333333333333,0.17805528577842047,1.1101099334057896,0.0,0.5974759604279143,-7.905247722596315,0.0,False,False
1687224162.8823636,0.0020833333333333333,0.18034226474136844,1.0977499022150239,0.0,0.5810066943391803,-7.811821428242326,0.0,False,False
1687224162.8996716,0.0020833333333333333,0.18260316761988846,1.0852333816896076,0.0,0.5647320663637174,-7.717354439512512,0.0,False,False
1687224162.915831,0.0020833333333333333,0.18483767227638612,1.0725622351188768,0.0,0.5486542446146814,-7.621863660593163,0.0,False,False
1687224162.9332411,0.0020833333333333333,0.18704546049695572,1.059738345873411,0.0,0.5327753619884561,-7.525366027310807,0.0,False,False
1687224162.9493153,0.0020833333333333333,0.1892262180325005,1.0467636170614947,0.0,0.5170975160982607,-7.427878500704751,0.0,False,False
1687224162.9662752,0.0020833333333333333,0.19137963463913427,1.033639971184206,0.0,0.5016227692217399,-7.329418060758602,0.0,False,False
1687224162.9829023,0.0020833333333333333,0.19350540411786338,1.0203693497899735,0.0,0.4863531482618555,-7.230001700296151,0.0,False,False
1687224163.0000741,0.0020833333333333333,0.19560322435355654,1.0069537131327166,0.0,0.4712906447196019,-7.129646419046667,0.0,False,False
1687224163.017419,0.0020833333333333333,0.19767279735319543,0.9933950398266678,0.0,0.4564372146799087,-7.0283692178844355,0.0,False,False
1687224163.0333173,0.0020833333333333333,0.19971382928341422,0.979695326505019,0.0,0.441794778809367,-6.926187093247078,0.0,False,False
1687224163.0498204,0.0020833333333333333,0.20172603050732743,0.965856587478342,0.0,0.427365222365097,-6.8231170317369,0.0,False,False
1687224163.065838,0.0020833333333333333,0.2037091156206454,0.9518808543926216,0.0,0.4131503952156663,-6.719176004909254,0.0,False,False
1687224163.082913,0.0020833333333333333,0.2056628034870843,0.9377701758906731,0.0,0.3991521118721266,-6.614380964251665,0.0,False,False
1687224163.100027,0.0020833333333333333,0.20758681727306932,0.923526617272814,0.0,0.38537215152996396,-6.508748836357083,0.0,False,False
1687224163.1159923,0.0020833333333333333,0.20948088448173455,0.9091522601593072,0.0,0.37181225812094,-6.402296518294431,0.0,False,False
1687224163.1340256,0.0020833333333333333,0.21134473698622383,0.8946492021548558,0.0,0.3584741403744829,-6.295040873179314,0.0,False,False
1687224163.1501586,0.0020833333333333333,0.2131781110622933,0.8800195565133517,0.0,0.3453594718887416,-6.1869987259474195,0.0,False,False
1687224163.16691,0.0020833333333333333,0.21498074742022089,0.865265451805235,0.0,0.33246989120971193,-6.078186859332924,0.0,False,False
1687224163.1841102,0.0020833333333333333,0.21675239123602255,0.8503890315847995,0.0,0.31980700191945743,-5.968622010053886,0.0,False,False
1687224163.200716,0.0020833333333333333,0.21849279218198372,0.8353924540613633,0.0,0.3073723727318338,-5.8583208652063,0.0,False,False
1687224163.217089,0.0020833333333333333,0.22020170445650497,0.820277891770198,0.0,0.29516753759594394,-5.747300058868315,0.0,False,False
1687224163.2338831,0.0020833333333333333,0.22187888681326703,0.8050475312457905,0.0,0.2831939958066414,-5.635576168915636,0.0,False,False
1687224163.25107,0.0020833333333333333,0.22352410258972177,0.7897035726982748,0.0,0.2714532121214006,-5.523165714049049,0.0,False,False
1687224163.2677855,0.0020833333333333333,0.22513711973490722,0.7742482296890119,0.0,0.25994661688378073,-5.410085151034613,0.0,False,False
1687224163.2840326,0.0020833333333333333,0.2267177108365956,0.7586837288104187,0.0,0.2486756061524602,-5.2963508721567685,0.0,False,False
1687224163.3011665,0.0020833333333333333,0.22826565314777678,0.7430123093669705,0.0,0.2376415418355009,-5.181979202884433,0.0,False,False
1687224163.3177028,0.0020833333333333333,0.2297807286124813,0.7272362230581741,0.0,0.22684575182950084,-5.066986399749733,0.0,False,False
1687224163.3342917,0.0020833333333333333,0.23126272389094638,0.7113577336632337,0.0,0.21628953016340802,-4.951388648438944,0.0,False,False
1687224163.351514,0.0020833333333333333,0.2327114303841311,0.6953791167286738,0.0,0.20597413714585855,-4.835202062094702,0.0,False,False
1687224163.3669937,0.0020833333333333333,0.23412664425758253,0.679302659256682,0.0,0.19590079951649386,-4.718442679828496,0.0,False,False
1687224163.3849003,0.0020833333333333333,0.2355081664646588,0.6631306593966091,0.0,0.18607071060023372,-4.601126465442068,0.0,False,False
1687224163.4004083,0.0020833333333333333,0.23685580276911544,0.6468654261391871,0.0,0.1764850304639367,-4.483269306356122,0.0,False,False
1687224163.418176,0.0020833333333333333,0.2381693637670541,0.6305092790105604,0.0,0.16714488607567546,-4.364887012744468,0.0,False,False
1687224163.4346297,0.0020833333333333333,0.23944866490824218,0.6140645477702744,0.0,0.15805137146583093,-4.2459953168715465,0.0,False,False
1687224163.451152,0.0020833333333333333,0.24069352651680787,0.5975335721115282,0.0,0.14920554788898244,-4.1266098726308975,0.0,False,False
1687224163.4686246,0.0020833333333333333,0.24190377381131228,0.5809187013621209,0.0,0.14060844398761674,-4.00674625528205,0.0,False,False
1687224163.484584,0.0020833333333333333,0.2430792369242045,0.5642222941882613,0.0,0.13226105595572335,-3.8864199613829755,0.0,False,False
1687224163.5015206,0.0020833333333333333,0.24421975092066542,0.5474467183012433,0.0,0.12416434770284468,-3.7656464089150097,0.0,False,False
1687224163.5187087,0.0020833333333333333,0.24532515581684175,0.5305943501646393,0.0,0.11631925101755769,-3.6444409375969964,0.0,False,False
1687224163.5352814,0.0020833333333333333,0.24639529659747625,0.5136675747045594,0.0,0.10872666573084189,-3.522818809385108,0.0,False,False
1687224163.5517337,0.0020833333333333333,0.24743002323293686,0.4966687850210949,0.0,0.10138745987796938,-3.400795209154645,0.0,False,False
1687224163.5689762,0.0020833333333333333,0.24842919069565225,0.47960038210338674,0.0,0.09430246985891699,-3.2783852455598153,0.0,False,False
1687224163.5848422,0.0020833333333333333,0.24939265897595356,0.4624647745446264,0.0,0.0874725005973005,-3.1556039520674406,0.0,False,False
1687224163.6019459,0.0020833333333333333,0.2503202930973279,0.4452643782596821,0.0,0.08089832569714872,-3.0324662881601525,0.0,False,False
1687224163.6187901,0.0020833333333333333,0.25121196313108896,0.4280016162053091,0.0,0.07458068759683556,-2.9089871407046175,0.0,False,False
1687224163.6352096,0.0020833333333333333,0.25206754421046695,0.4106789181014392,0.0,0.06852029772039714,-2.7851813254800457,0.0,False,False
1687224163.6523087,0.0020833333333333333,0.25288691654412127,0.3932987201540694,0.0,0.06271783662566577,-2.6610635888620533,0.0,False,False
1687224163.668489,0.0020833333333333333,0.25366996542907944,0.37586346477992194,0.0,0.0571739541488796,-2.5366486096568863,0.0,False,False
1687224163.6861842,0.0020833333333333333,0.25441658126310907,0.358375600334222,0.0,0.05188926954542694,-2.4119510010806646,0.0,False,False
1687224163.7025976,0.0020833333333333333,0.2551266595565193,0.34083758083691684,0.0,0.046864371626497814,-2.2869853128783495,0.0,False,False
1687224163.7191741,0.0020833333333333333,0.25580010094340255,0.32325186570395736,0.0,0.042099818891301766,-2.1617660335767988,0.0,False,False
1687224163.7354274,0.0020833333333333333,0.25643681119231415,0.3056209194775672,0.0,0.03759613965473818,-2.036307592866279,0.0,False,False
1687224163.752809,0.0020833333333333333,0.2570367012163954,0.28794721155898984,0.0,0.03335383216960963,-1.9106243641045428,0.0,False,False
1687224163.7690094,0.0020833333333333333,0.257599687082941,0.27023321594190186,0.0,0.029373364744401442,-1.7847306669375362,0.0,False,False
1687224163.785113,0.0020833333333333333,0.25812569002241625,0.2524814109481177,0.0,0.025655175854922163,-1.6586407700306391,0.0,False,False
1687224163.8034258,0.0020833333333333333,0.2586146364369221,0.2346942789628148,0.0,0.022199674250714452,-1.5323688939042004,0.0,False,False
1687224163.8191504,0.0020833333333333333,0.25906645790811633,0.21687430617322256,0.0,0.01900723905509949,-1.4059292138670534,0.0,False,False
1687224163.8358922,0.0020833333333333333,0.25948109120458634,0.19902398230560614,0.0,0.016078219859537057,-1.2793358630416032,0.0,False,False
1687224163.8530385,0.0020833333333333333,0.25985847828868086,0.18114580036536765,0.0,0.01341293681150546,-1.1526029354739247,0.0,False,False
1687224163.8689,0.0020833333333333333,0.2601985663227991,0.16324225637674772,0.0,0.011011680695901305,-1.0257444893222567,0.0,False,False
1687224163.8856304,0.0020833333333333333,0.2605013076751405,0.14531584912388595,0.0,0.008874713009845436,-0.8987745501172179,0.0,False,False
1687224163.9028184,0.0020833333333333333,0.26076665992491677,0.12736907989260082,0.0,0.007002266030440296,-0.7717071140869324,0.0,False,False
1687224163.9189637,0.0020833333333333333,0.2609945858670252,0.10940445221203632,0.0,0.005394542876047126,-0.6445561515402645,0.0,False,False
1687224163.9369304,0.0020833333333333333,0.2611850535161864,0.09142447159740108,0.0,0.004051717560287216,-0.5173356103011674,0.0,False,False
1687224163.952976,0.0020833333333333333,0.2613380361105476,0.07343164529337365,0.0,0.0029739350388808816,-0.39005941918731546,0.0,False,False
1687224163.96977,0.0020833333333333333,0.26145351211475226,0.05542848201822714,0.0,0.002161311248869424,-0.2627414915258907,0.0,False,False
1687224163.9869304,0.0020833333333333333,0.2615314652224709,0.03741749170494302,0.0,0.0016139331414706248,-0.13539572869953131,0.0,False,False
1687224164.0026386,0.0020833333333333333,0.2615718843584048,0.019401185248266728,0.0,0.0013318587066351029,-0.008036023715373096,0.0,False,False
1687224164.0200038,0.0020833333333333333,0.261574763679751,0.0013820742461945201,0.0,0.0013151169905540883,0.11932373520993579,0.0,False,False
1687224164.0373774,0.0020833333333333333,0.2615401025771366,-0.01663732925491601,0.0,0.0015637081055501767,0.2466696610563953,0.0,False,False
1687224164.0538876,0.0020833333333333333,0.26146790567501665,-0.03465451301758016,0.0,0.0020776032328058136,0.37398786440505555,0.0,False,False
1687224164.0701318,0.0020833333333333333,0.2613581828315403,-0.052666964868661736,0.0,0.002856744617020013,0.5012644498478503,0.0,False,False
1687224164.0873907,0.0020833333333333333,0.2612109491378792,-0.07067217295732675,0.0,0.003901045554243865,0.6284855124099773,0.0,False,False
1687224164.104108,0.0020833333333333333,0.2610262249170229,-0.08866762601102529,0.0,0.005210390371757967,0.7556371339919054,0.0,False,False
1687224164.120327,0.0020833333333333333,0.2608040357220338,-0.10665081359475082,0.0,0.006784634400901268,0.8827053798381543,0.0,False,False
1687224164.1370893,0.0020833333333333333,0.2605444123337673,-0.124619226367928,0.0,0.008623603942282898,1.00967629503989,0.0,False,False
1687224164.1539373,0.0020833333333333333,0.2602473907580522,-0.14257035634324566,0.0,0.010727096223604349,1.1365359010783584,0.0,False,False
1687224164.1705575,0.0020833333333333333,0.2599130122223264,-0.16050169714839413,0.0,0.013094879350887823,1.2632701924161813,0.0,False,False
1687224164.1879227,0.0020833333333333333,0.2595413231717348,-0.17841074428396553,0.0,0.0157266922517465,1.38986513314343,0.0,False,False
1687224164.2041552,0.0020833333333333333,0.25913237526467847,-0.19629499538702966,0.0,0.018622244612515715,1.5163066536853633,0.0,False,False
1687224164.2207282,0.0020833333333333333,0.2586862253678203,-0.21415195049191205,0.0,0.021781216807653436,1.6425806475786633,0.0,False,False
1687224164.2379916,0.0020833333333333333,0.2582029355505376,-0.23197911229571488,0.0,0.025203259823456392,1.7686729683229372,0.0,False,False
1687224164.2542548,0.0020833333333333333,0.25768257307882725,-0.24977398642096027,0.0,0.028887995174159187,1.8945694263140898,0.0,False,False
1687224164.271006,0.0020833333333333333,0.2571252104086539,-0.26753408168321613,0.0,0.03283501481234907,2.020255785866223,0.0,False,False
1687224164.2881253,0.0020833333333333333,0.2565309251787432,-0.2852569103571234,0.0,0.03704388103290057,2.1457177623285406,0.0,False,False
1687224164.3043723,0.0020833333333333333,0.25589980020281256,-0.3029399884467132,0.0,0.04151412637111207,2.2709410193036006,0.0,False,False
1687224164.3220627,0.0020833333333333333,0.25523192346124157,-0.32058083595407183,0.0,0.04624525349470332,2.395911165973254,0.0,False,False
1687224164.3384542,0.0020833333333333333,0.25452738809217557,-0.33817697715168293,0.0,0.051236735090469665,2.520613754538434,0.0,False,False
1687224164.3549776,0.0020833333333333333,0.2537862923820589,-0.3557259408559954,0.0,0.05648801374570667,2.6450342777787914,0.0,False,False
1687224164.3717256,0.0020833333333333333,0.25300873975559546,-0.37322526070245665,0.0,0.06199850182440514,2.7691581667381606,0.0,False,False
1687224164.388523,0.0020833333333333333,0.2521948387651341,-0.3906724754214519,0.0,0.06776758133844396,2.8929707885415965,0.0,False,False
1687224164.4047897,0.0020833333333333333,0.2513447030794717,-0.4080651291179471,0.0,0.07379460381457648,3.016457444349631,0.0,False,False
1687224164.4219396,0.0020833333333333333,0.2504584514720732,-0.42540077155129197,0.0,0.0800788901569831,3.1396033674552437,0.0,False,False
1687224164.4389806,0.0020833333333333333,0.24953620780870275,-0.44267695841780696,0.0,0.08661973050584493,3.2623937215288654,0.0,False,False
1687224164.454986,0.0020833333333333333,0.2485781010344631,-0.4598912516350362,0.0,0.09341638409239295,3.384813599016607,0.0,False,False
1687224164.4722207,0.0020833333333333333,0.2475842651602395,-0.47704121962733215,0.0,0.1004680790903194,3.506848019696672,0.0,False,False
1687224164.4894888,0.0020833333333333333,0.2465548392485405,-0.4941244376155174,0.0,0.10777401246468798,3.6284819293988346,0.0,False,False
1687224164.505623,0.0020833333333333333,0.24548996739873669,-0.5111384879058267,0.0,0.11533334981754706,3.7497001988915426,0.0,False,False
1687224164.5225513,0.0020833333333333333,0.2443897987316866,-0.5280809601840453,0.0,0.12314522523195137,3.8704876229411833,0.0,False,False
1687224164.5397654,0.0020833333333333333,0.24325448737375316,-0.5449494518080478,0.0,0.13120874111302783,3.9908289195476803,0.0,False,False
1687224164.5552647,0.0020833333333333333,0.24208419244019777,-0.5617415681065863,0.0,0.13952296802870023,4.110708729360537,0.0,False,False
1687224164.5725813,0.0020833333333333333,0.2408790780179529,-0.5784549226775315,0.0,0.148086944548254,4.2301116152791405,0.0,False,False
1687224164.589333,0.0020833333333333333,0.23963931314776815,-0.5950871376886857,0.0,0.156899677080105,4.349022062240952,0.0,False,False
1687224164.6055133,0.0020833333333333333,0.23836507180572244,-0.6116358441819392,0.0,0.16596013970979584,4.467424477200995,0.0,False,False
1687224164.622839,0.0020833333333333333,0.2370565328840999,-0.6280986823788259,0.0,0.17526727403731002,4.585303189305857,0.0,False,False
1687224164.6386578,0.0020833333333333333,0.23571388017162448,-0.6444733019881976,0.0,0.18481998901506813,4.702642450265109,0.0,False,False
1687224164.6572618,0.0020833333333333333,0.23433730233304825,-0.6607573625165886,0.0,0.1946171607864926,4.8194264349228835,0.0,False,False
1687224164.6729739,0.0020833333333333333,0.23292699288808755,-0.6769485335811387,0.0,0.2046576325259366,4.935639242032108,0.0,False,False
1687224164.6897297,0.0020833333333333333,0.23148315018970606,-0.6930444952231163,0.0,0.2149402142802046,5.051264895233583,0.0,False,False
1687224164.706437,0.0020833333333333333,0.23000597740173528,-0.70904293822597,0.0,0.22546368281189189,5.16628734424192,0.0,False,False
1687224164.7228665,0.0020833333333333333,0.22849568247583044,-0.7249415644343271,0.0,0.23622678144568,5.280690466240052,0.0,False,False
1687224164.7399898,0.0020833333333333333,0.2269524781277583,-0.7407380870746305,0.0,0.2472282199170195,5.394458067483774,0.0,False,False
1687224164.7569654,0.0020833333333333333,0.22537658181301132,-0.7564302310785465,0.0,0.2584666742242234,5.507573885117533,0.0,False,False
1687224164.7744806,0.0020833333333333333,0.22376821570174088,-0.7720157334098099,0.0,0.26994078648488085,5.620021589202397,0.0,False,False
1687224164.7901535,0.0020833333333333333,0.22212760665301062,-0.7874923433905234,0.0,0.2816491647956809,5.731784784956862,0.0,False,False
1687224164.8070474,0.0020833333333333333,0.220454986188361,-0.8028578230318129,0.0,0.29359038309769403,5.842847015210894,0.0,False,False
1687224164.8237333,0.0020833333333333333,0.21875059046468476,-0.8181099473646025,0.0,0.3057629810460867,5.9531917630733355,0.0,False,False
1687224164.840593,0.0020833333333333333,0.2170146602464052,-0.8332465047741877,0.0,0.31816546388586175,6.062802454812471,0.0,False,False
1687224164.8571224,0.0020833333333333333,0.2152474408769561,-0.8482652973355664,0.0,0.33079630233339685,6.171662462949368,0.0,False,False
1687224164.8743489,0.0020833333333333333,0.2134491822495592,-0.8631641411505164,0.0,0.34365393246457643,6.279755109563195,0.0,False,False
1687224164.890802,0.0020833333333333333,0.21162013877729488,-0.8779408666868704,0.0,0.3567367556095178,6.3870636698075645,0.0,False,False
1687224164.9073286,0.0020833333333333333,0.20976056936246223,-0.89259331911967,0.0,0.3700431382549141,6.493571375636557,0.0,False,False
1687224164.924039,0.0020833333333333333,0.2078707373652262,-0.9071193586732917,0.0,0.38357141195410804,6.5992614197388395,0.0,False,False
1687224164.9409227,0.0020833333333333333,0.20595091057154702,-0.9215168609660118,0.0,0.39731987324523743,6.704116959678034,0.0,False,False
1687224164.9581923,0.0020833333333333333,0.20400136116039283,-0.9357837173540107,0.0,0.41128678357790704,6.808121122237126,0.0,False,False
1687224164.9742436,0.0020833333333333333,0.20202236567022688,-0.9499178352796545,0.0,0.425470369249183,6.91125700796448,0.0,False,False
1687224164.991057,0.0020833333333333333,0.2000142049647694,-0.9639171386195899,0.0,0.43986882134913685,7.013507695918716,0.0,False,False
1687224165.0084443,0.0020833333333333333,0.19797716419803507,-0.9777795680324797,0.0,0.454480295715598,7.114856248609393,0.0,False,False
1687224165.0238934,0.0020833333333333333,0.19591153277863818,-0.9915030813105075,0.0,0.4693029129001616,7.215285717130208,0.0,False,False
1687224165.043298,0.0020833333333333333,0.19381760433336648,-1.0050856537304176,0.0,0.48433475814420035,7.3147791464811,0.0,False,False
1687224165.0587163,0.0020833333333333333,0.19169567667002332,-1.0185252784047139,0.0,0.4995738813660182,7.413319581075348,0.0,False,False
1687224165.0748196,0.0020833333333333333,0.1895460517395322,-1.0318199666357364,0.0,0.5150182971599406,7.5108900704275,0.0,False,False
1687224165.091523,0.0020833333333333333,0.1873690355973087,-1.044967748267287,0.0,0.5306659848066602,7.607473675017726,0.0,False,False
1687224165.1075912,0.0020833333333333333,0.18516493836389267,-1.0579666720396919,0.0,0.5465148882963149,7.70305347232781,0.0,False,False
1687224165.1257644,0.0020833333333333333,0.18293407418484484,-1.070814805942959,0.0,0.5625629163636177,7.797612563043833,0.0,False,False
1687224165.1417751,0.0020833333333333333,0.18067676118990306,-1.083510237572054,0.0,0.5788079425366277,7.8911340774202605,0.0,False,False
1687224165.1584816,0.0020833333333333333,0.17839332145140419,-1.0960510744794583,0.0,0.5952478051979142,7.983601181799939,0.0,False,False
1687224165.1757655,0.0020833333333333333,0.17608408094196548,-1.1084354445305777,0.0,0.6118803076600443,8.07499708528419,0.0,False,False
1687224165.1920218,0.0020833333333333333,0.17374936949142974,-1.1206614962571537,0.0,0.6287032182543726,8.165305046546973,0.0,False,False
1687224165.208734,0.0020833333333333333,0.17138952074307437,-1.1327273992105802,0.0,0.6457142704347234,8.254508380786868,0.0,False,False
1687224165.2254622,0.0020833333333333333,0.16900487210908496,-1.1446313443149148,0.0,0.6629111628947157,8.342590466810337,0.0,False,False
1687224165.2424152,0.0020833333333333333,0.16659576472529633,-1.156371544218544,0.0,0.6802915597005494,8.429534754239473,0.0,False,False
1687224165.259473,0.0020833333333333333,0.1641625434052001,-1.1679462336461954,0.0,0.6978530904385707,8.515324770837323,0.0,False,False
1687224165.2757113,0.0020833333333333333,0.1617055565932257,-1.1793536697477114,0.0,0.7155933503778442,8.599944129943557,0.0,False,False
1687224165.2926455,0.0020833333333333333,0.15922515631729292,-1.1905921324477298,0.0,0.733509900648528,8.683376538013064,0.0,False,False
1687224165.3091924,0.0020833333333333333,0.15672169814063971,-1.201659924793539,0.0,0.7516002684360501,8.765605802249869,0.0,False,False
1687224165.325577,0.0020833333333333333,0.15419554111293274,-1.2125553732993488,0.0,0.7698619471907477,8.846615838328555,0.0,False,False
1687224165.3426669,0.0020833333333333333,0.15164704772065807,-1.2232768282918416,0.0,0.7882923968538762,8.926390678195236,0.0,False,False
1687224165.3596008,0.0020833333333333333,0.14907658383680114,-1.233822664251325,0.0,0.8068890441001031,9.00491447793986,0.0,False,False
1687224165.3761685,0.0020833333333333333,0.14648451866981863,-1.2441912801516075,0.0,0.8256492825958048,9.082171525731562,0.0,False,False
1687224165.393019,0.0020833333333333333,0.1438712247119053,-1.254381099798394,0.0,0.8445704732744161,9.158146249808535,0.0,False,False
1687224165.4090958,0.0020833333333333333,0.14123707768656585,-1.264390572162939,0.0,0.8636499446281505,9.232823226513847,0.0,False,False
1687224165.4263291,0.0020833333333333333,0.13858245649549084,-1.2742181717160062,0.0,0.8828849930167735,9.306187188368362,0.0,False,False
1687224165.4430642,0.0020833333333333333,0.13590774316475096,-1.28386239875514,0.0,0.90227288299252,9.37822303217196,0.0,False,False
1687224165.4603844,0.0020833333333333333,0.13321332279030554,-1.2933217797338026,0.0,0.9218108476428597,9.448915827124013,0.0,False,False
1687224165.4767618,0.0020833333333333333,0.13049958348284343,-1.30259486758181,0.0,0.9414960889494068,9.518250822954027,0.0,False,False
1687224165.492597,0.0020833333333333333,0.1277669163119562,-1.3116802420258766,0.0,0.9613257781638822,9.586213458053313,0.0,False,False
1687224165.5100262,0.0020833333333333333,0.1250157152496523,-1.3205765099058686,0.0,0.9812970562014698,9.652789367598377,0.0,False,False
1687224165.5278833,0.0020833333333333333,0.12224637711322255,-1.3292823054862812,0.0,1.0014070340506578,9.717964391656754,0.0,False,False
1687224165.5435143,0.0020833333333333333,0.11945930150746412,-1.3377962907640462,0.0,1.0216527931999053,9.781724583265937,0.0,False,False
1687224165.5602365,0.0020833333333333333,0.11665489076627071,-1.3461171557728346,0.0,1.0420313860817032,9.844056216475966,0.0,False,False
1687224165.576232,0.0020833333333333333,0.11383354989360076,-1.3542436188815787,0.0,1.0625398365326646,9.9049457943463,0.0,False,False
1687224165.593904,0.0020833333333333333,0.11099568650383161,-1.362174427089189,0.0,1.083175140270896,9.964380056887553,0.0,False,False
1687224165.6105604,0.0020833333333333333,0.10814171076150872,-1.3699083563149883,0.0,1.1039342653893982,10.022345988938662,0.0,False,False
1687224165.626566,0.0020833333333333333,0.10527203532050435,-1.3774442116820995,0.0,1.1248141528664064,10.078830827970073,0.0,False,False
1687224165.6440768,0.0020833333333333333,0.10238707526259146,-1.3847808277981866,0.0,1.1458117170913056,10.13382207180367,0.0,False,False
1687224165.6605606,0.0020833333333333333,0.09948724803544833,-1.391917069028703,0.0,1.1669238464075988,10.187307486240032,0.0,False,False
1687224165.6768067,0.0020833333333333333,0.09657297339010251,-1.3988518297659902,0.0,1.188147403670655,10.239275112583853,0.0,False,False
1687224165.694529,0.0020833333333333333,0.09364467331782908,-1.4055840346912474,0.0,1.209479226821827,10.289713275058299,0.0,False,False
1687224165.7100232,0.0020833333333333333,0.09070277198651254,-1.4121126390319394,0.0,1.230916129478146,10.338610588099266,0.0,False,False
1687224165.7276332,0.0020833333333333333,0.08774769567648612,-1.4184366288126826,0.0,1.2524549015366802,10.385955963520535,0.0,False,False
1687224165.7442992,0.0020833333333333333,0.08477987271586486,-1.4245550210982039,0.0,1.274092309794014,10.431738617540974,0.0,False,False
1687224165.761315,0.0020833333333333333,0.08179973341538031,-1.4304668642325824,0.0,1.295825098580508,10.475948077665063,0.0,False,False
1687224165.7777658,0.0020833333333333333,0.07880771000273362,-1.4361712380704117,0.0,1.317649990408995,10.518574189408177,0.0,False,False
1687224165.793614,0.0020833333333333333,0.07580423655648459,-1.4416672541995346,0.0,1.3395636866368932,10.559607122858202,0.0,False,False
1687224165.8118424,0.0020833333333333333,0.07278974893948277,-1.446954056160874,0.0,1.3615628681428689,10.599037379065205,0.0,False,False
1687224165.827635,0.0020833333333333333,0.06976468473186472,-1.4520308196566667,0.0,1.3836441960158936,10.636855796251185,0.0,False,False
1687224165.844897,0.0020833333333333333,0.06672948316362509,-1.4568967527550192,0.0,1.4058043122580557,10.673053555831931,0.0,False,False
1687224165.8614843,0.0020833333333333333,0.06368458504678252,-1.4615510960844325,0.0,1.428039840499423,10.70762218824346,0.0,False,False
1687224165.8776908,0.0020833333333333333,0.06063043270715299,-1.4659931230221779,0.0,1.4503473867249568,10.740553578565528,0.0,False,False
1687224165.8944845,0.0020833333333333333,0.05756746991574783,-1.4702221398744764,0.0,1.4727235400135896,10.771839971935046,0.0,False,False
1687224165.9117403,0.0020833333333333333,0.05449614181981095,-1.4742374860496998,0.0,1.495164873288445,10.801473978742505,0.0,False,False
1687224165.928309,0.0020833333333333333,0.05141689487351527,-1.478038534221927,0.0,1.517667944077516,10.829448579604694,0.0,False,False
1687224165.9448333,0.0020833333333333333,0.0483301767683339,-1.481624690487059,0.0,1.5402292952850303,10.855757130107303,0.0,False,False
1687224165.9609175,0.0020833333333333333,0.045236436363098737,-1.484995394512878,0.0,1.562845455972706,10.88039336531132,0.0,False,False
1687224165.979328,0.0020833333333333333,0.042136123613771864,-1.4881501196768987,0.0,1.5855129421504444,10.903351404017371,0.0,False,False
1687224165.9953835,0.0020833333333333333,0.0390296895029415,-1.4910883731985747,0.0,1.6082282575754334,10.92462575278246,0.0,False,False
1687224166.0112135,0.0020833333333333333,0.03591758596906101,-1.4938096962626368,0.0,1.6309878945603486,10.944211309683919,0.0,False,False
1687224166.0294428,0.0020833333333333333,0.03280026583545056,-1.4963136641330155,0.0,1.6537883347888283,10.962103367825653,0.0,False,False
1687224166.0447323,0.0020833333333333333,0.02967818273907917,-1.4985998862582661,0.0,1.6766260501384522,10.978297618582115,0.0,False,False
1687224166.0628266,0.0020833333333333333,0.026551791059143685,-1.5006680063690332,0.0,1.6994975035105426,10.992790154575747,0.0,False,False
1687224166.0791276,0.0020833333333333333,0.02342154584546623,-1.5025177025651781,0.0,1.7223991496658755,11.005577472384058,0.0,False,False
1687224166.094972,0.0020833333333333333,0.020287902746725078,-1.5041486873957532,0.0,1.7453274360666455,11.016656474972734,0.0,False,False
1687224166.1128378,0.0020833333333333333,0.017151317938540554,-1.5055607079285716,0.0,1.7682788037228647,11.026024473851622,0.0,False,False
1687224166.1289072,0.0020833333333333333,0.01401224805143366,-1.5067535458113086,0.0,1.7912496880434219,11.033679190950753,0.0,False,False
1687224166.1456113,0.0020833333333333333,0.010871150098675392,-1.507727017323969,0.0,1.8142365196912351,11.039618760213953,0.0,False,False
1687224166.161872,0.0020833333333333333,0.00772848140404751,-1.5084809734213835,0.0,1.837235725441701,11.043841728907951,0.0,False,False
1687224166.1790698,0.0020833333333333333,0.004584699529533591,-1.509015299766681,0.0,1.8602437290436455,11.046347058645251,0.0,False,False
1687224166.1953545,0.0020833333333333333,0.001440262202957049,-1.50932991675674,0.0,1.8832569520824336,11.047134126119428,0.0,False,False
1687224166.2126539,0.0020833333333333333,-0.0017043727544120482,-1.509424779537167,0.0,1.9062718148451268,11.046202723551932,0.0,False,False
1687224166.2290087,0.0020833333333333333,-0.0048487475002629635,-1.5092998780084392,0.0,1.929284737185867,11.043553058849746,0.0,False,False
1687224166.2460895,0.0020833333333333333,-0.007992404243644004,-1.5089552368228996,0.0,1.9522921393918296,11.03918575547375,0.0,False,False
1687224166.2628589,0.0020833333333333333,-0.011134885317338503,-1.5083909153733597,0.0,1.9752904430490617,11.033101852017957,0.0,False,False
1687224166.2790623,0.0020833333333333333,-0.014275733250194675,-1.5076070077709622,0.0,1.9982760719074122,11.025302801500183,0.0,False,False
1687224166.2970586,0.0020833333333333333,-0.017414490839393604,-1.5066036428154863,0.0,2.0212454527438695,11.015790470365081,0.0,False,False
1687224166.3129644,0.0020833333333333333,-0.020550701222634176,-1.5053809839554744,0.0,2.0441950162238527,11.004567137200889,0.0,False,False
