ts,interval,angle,angular_velocity,cart_friction,cart_x,cart_velocity,input_left,input_right
1686683028.2782981,0.016666666666666666,12.882737670528977,0.759355887223597,0.0,0.25927413047236314,-4.777220451226273,False,False
1686683028.2950416,0.016666666666666666,13.52368042166578,0.6409427511368033,0.0,0.1796537896185555,-3.8376111199407124,False,False
1686683028.3117595,0.016666666666666666,14.040420587298204,0.5167401656324238,0.0,0.11569360428620712,-2.8699183549534446,False,False
1686683028.3284879,0.016666666666666666,14.428285788440752,0.38786520114254763,0.0,0.0678616317036358,-1.8818523306966777,False,False
1686683028.3452785,0.016666666666666666,14.683757849537432,0.25547206109668075,0.0,0.03649742619199969,-0.8808313600497762,False,False
1686683028.3619497,0.016666666666666666,14.80450193787743,0.12074408833999684,0.0,0.0218169035244955,0.12595075452636914,False,False
1686683028.3787162,0.016666666666666666,14.789387680602312,-0.015114257275117282,0.0,0.023916082766618274,1.1314288998074267,False,False
1686683028.395491,0.016666666666666666,14.638502078644477,-0.1508856019578353,0.0,0.04277323109670306,2.1285556144626927,False,False
1686683028.4121838,0.016666666666666666,14.35315388739972,-0.28534819124475597,0.0,0.07824915800438248,3.1101892017192596,False,False
1686683028.4602177,0.016666666666666666,13.935869003911119,-0.4172848834886018,0.0,0.13008564469964767,4.068995490727731,False,False
1686683028.4769664,0.016666666666666666,13.390376305745132,-0.5454926981659867,0.0,0.19790223621180303,4.997376872137241,False,False
1686683028.4937081,0.016666666666666666,12.721583341344122,-0.6687929644010104,0.0,0.2811918507474047,5.887440359368087,False,False
1686683028.5104535,0.016666666666666666,11.935541286231077,-0.7860420551130449,0.0,0.3793158567368664,6.731013600771351,False,False
1686683028.5271363,0.016666666666666666,11.03939866101317,-0.896142625217907,0.0,0.49149941674977526,7.51971409910688,False,False
1686683028.5439029,0.016666666666666666,10.041343458101561,-0.9980552029116083,0.0,0.6168279850681984,8.24507257173532,False,False
1686683028.5606468,0.016666666666666666,8.950533541655643,-1.0908099164459184,0.0,0.7542458612638256,8.898706684298517,False,False
1686683028.5931592,0.016666666666666666,7.777015461093806,-1.1735180805618368,0.0,0.9025576393354413,9.472536674507879,False,False
1686683028.609928,0.016666666666666666,6.531632138617084,-1.2453833224767221,0.0,1.0604332505772618,9.959030077318777,False,False
1686683028.6290767,0.016666666666666666,5.225920236514285,-1.3057119021027992,0.0,1.226417085199273,10.351459318628365,False,False
1686683028.6458223,0.016666666666666666,3.8719983575536228,-1.3539218789606622,0.0,1.3989414071763804,10.64415377998031,False,False
1686683028.6625836,0.016666666666666666,2.48244755631612,-1.3895508012375029,0.0,1.5763439701760262,10.832727373831629,False,False
1686683028.6793182,0.016666666666666666,1.0701859157668379,-1.412261640549282,0.0,1.7568894264065875,10.914263874033443,False,False
1686683028.696044,0.016666666666666666,-0.35166085077850084,-1.4218467665453387,0.0,1.9387938243071403,10.887445187028955,False,False
1686683028.7128158,0.016666666666666666,-1.7698906941196704,-1.4182298433411695,0.0,2.120251244090923,10.752612180992353,False,False
1686683028.7295578,0.016666666666666666,-3.171356321666278,-1.4014656275466075,0.0,2.299461447107433,10.511753175906696,False,False
1686683028.7463045,0.016666666666666666,-4.543094068348499,-1.3717377466822214,0.0,2.4746573333725337,10.168421162846814,False,False
1686683028.7630563,0.016666666666666666,-5.872448696382238,-1.3293546280337392,0.0,2.6441310194200014,9.727586631948789,False,False
1686683028.779809,0.016666666666666666,-7.147192519671758,-1.2747438232895192,0.0,2.8062574632857604,9.195437941785071,False,False
1686683028.7965493,0.016666666666666666,-8.355637546950874,-1.208445027279116,0.0,2.959514762315507,8.579144965335118,False,False
1686683028.8132918,0.016666666666666666,-9.486739662954472,-1.1311021160035981,0.0,3.1025005117377304,7.886603977319407,False,False
